cds_code,nces_id,name,district,county,county_code,street,city,zip,phone,website,latitude,longitude,grade_low,grade_high,grade_span_raw,grade_source,level,is_charter,is_magnet,is_multilingual,is_year_round,virtual_code,is_virtual,school_type_label,is_selectable,sector,status,principal,last_updated,slug
43104394330320,069103507782,Santa Clara County Community,Santa Clara County Office of Education,Santa Clara,43,"1290 Ridder Park Drive, MC213",San Jose,95131-2304,(408) 453-6968,www.sccoe.org,37.383703,-121.90134,7.0,12.0,7-12,GSserved,middle_high,False,False,False,True,C,False,County Community,False,public,Active,Eugene Santillan,06/23/2026,santa-clara-county-community-san-jose
43104394330254,069103509045,Santa Clara County Court,Santa Clara County Office of Education,Santa Clara,43,"1290 Ridder Park Drive, MC213",San Jose,95131-2304,(408) 573-3070,www.sccoe.org,37.383703,-121.90134,7.0,12.0,7-12,GSserved,middle_high,False,False,False,True,C,False,Juvenile Court School,False,public,Active,Eugene Santillan,06/23/2026,santa-clara-county-court-san-jose
43104396069371,069103509250,Santa Clara County Special Education,Santa Clara County Office of Education,Santa Clara,43,"1290 Ridder Park Drive, MC273",San Jose,95131-2304,(408) 453-6542,www.sccoe.org,37.383715,-121.90026,0.0,12.0,K-12,GSserved,k12,False,False,False,True,N,False,Special Education School (Public),False,public,Active,Heather Ferguson,08/19/2025,santa-clara-county-special-education-san-jose
43104390124065,069103512865,Sunrise Middle,Santa Clara County Office of Education,Santa Clara,43,1149 East Julian Street,San Jose,95116-1005,(408) 659-4785,www.sunrisemiddle.org,37.351173,-121.87284,5.0,8.0,5-8,GSserved,middle,True,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Teresa Robinson,02/09/2023,sunrise-middle-san-jose
43104390113431,069103512016,University Preparatory Academy Charter,Santa Clara County Office of Education,Santa Clara,43,2315 Canoas Garden Avenue,San Jose,95125-2005,(408) 723-1839,www.upasv.org,37.292255,-121.87392,7.0,12.0,7-12,GSserved,middle_high,True,False,False,False,N,False,High School (Public),False,public,Active,David Porter,02/09/2023,university-preparatory-academy-charter-san-jose
43104390131748,069103513875,Voices College-Bound Language Academy at Morgan Hill,Santa Clara County Office of Education,Santa Clara,43,16505 Monterey Road,Morgan Hill,95037-2894,(408) 791-1700,https://voicesacademies.org,37.118831,-121.647,0.0,8.0,K-8,GSserved,k8,True,False,True,False,N,False,Elementary School (Public),True,public,Active,Aldo Ramirez,05/12/2025,voices-college-bound-language-academy-at-morgan-hill-morgan-hill
43104390132530,069103513925,Voices College-Bound Language Academy at Mt. Pleasant,Santa Clara County Office of Education,Santa Clara,43,14271 Story Road,San Jose,95127-3823,(408) 791-1609,https://voicesacademies.org,37.359212,-121.8161,0.0,8.0,K-8,GSserved,k8,True,False,True,False,N,False,Elementary School (Public),True,public,Active,Aldo Ramirez,05/12/2025,voices-college-bound-language-academy-at-mt-pleasant-san-jose
43696740140475,063543014546,Abram Agnew Elementary,Santa Clara Unified,Santa Clara,43,3534 Zanker Road,San Jose,95134,(408) 669-4100,http://agnew.santaclarausd.org,37.40643,-121.93425,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Joe Young,08/18/2025,abram-agnew-elementary-san-jose
43696746048797,063543006033,Bowers Elementary,Santa Clara Unified,Santa Clara,43,2755 Barkley Avenue,Santa Clara,95051-2414,(408) 423-1100,http://bowers.santaclarausd.org,37.357247,-121.97624,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Adriana Reyes,08/18/2025,bowers-elementary-santa-clara
43696746048805,063543006034,Bracher Elementary,Santa Clara Unified,Santa Clara,43,2700 Chromite Drive,Santa Clara,95051-0910,(408) 423-1200,http://bracher.santaclarausd.org,37.367565,-121.97521,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Billy Martin,08/18/2025,bracher-elementary-santa-clara
43696746048813,063543001588,Braly Elementary,Santa Clara Unified,Santa Clara,43,675 Gail Avenue,Sunnyvale,94086-8016,(408) 423-1000,http://braly.santaclarausd.org,37.36352,-122.01792,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Danielle Metz,11/05/2025,braly-elementary-sunnyvale
43696746048821,063543006036,Briarwood Elementary,Santa Clara Unified,Santa Clara,43,1930 Townsend Avenue,Santa Clara,95051-2203,(408) 423-1300,http://briarwood.santaclarausd.org,37.35835,-121.98695,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Julie Haneta,06/26/2026,briarwood-elementary-santa-clara
43696746101752,063543007866,Buchser Middle,Santa Clara Unified,Santa Clara,43,1111 Bellomy Street,Santa Clara,95050-5433,(408) 423-3000,http://buchser.santaclarausd.org,37.344283,-121.94447,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Justin Ponzio,08/15/2023,buchser-middle-santa-clara
43696746048847,063543006040,C. W. Haman Elementary,Santa Clara Unified,Santa Clara,43,865 Los Padres Boulevard,Santa Clara,95050-5130,(408) 423-1400,http://haman.santaclarausd.org,37.34346,-121.96471,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Kimberly Wakefield,11/05/2025,c-w-haman-elementary-santa-clara
43696740133363,063543013982,Central Park Elementary,Santa Clara Unified,Santa Clara,43,2720 Sonoma Place,Santa Clara,95051-4806,(408) 423-4400,http://centralpark.santaclarausd.org,37.345453,-121.97645,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Iqbal Chadda,11/07/2025,central-park-elementary-santa-clara
43696740140483,063543014549,Dolores Huerta Middle,Santa Clara Unified,Santa Clara,43,3556 Zanker Road,San Jose,95134,(408) 423-2000,http://huerta.santaclarausd.org,37.406908,-121.93501,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Dawnel Sonntag,08/15/2023,dolores-huerta-middle-san-jose
43696740110700,063543011797,Don Callejon,Santa Clara Unified,Santa Clara,43,4176 Lick Mill Boulevard,Santa Clara,95054-3585,(408) 423-3300,http://callejon.santaclarausd.org,37.397889,-121.94479,0.0,8.0,K-8,GSserved,k8,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Anthony Alberts,08/15/2023,don-callejon-santa-clara
43696746048870,063543006043,George Mayne Elementary,Santa Clara Unified,Santa Clara,43,5030 North First Street,Alviso,95002-0187,(408) 423-1700,http://mayne.santaclarausd.org,37.42456,-121.96664,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Socorro Olmos,08/18/2025,george-mayne-elementary-alviso
43696746048854,063543001599,Juan Cabrillo Middle,Santa Clara Unified,Santa Clara,43,2550 Cabrillo Avenue,Santa Clara,95051-1803,(408) 423-3700,http://cabrillo.santaclarausd.org,37.359318,-121.97077,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Lauren Kelly,08/15/2023,juan-cabrillo-middle-santa-clara
43696746048896,063543006041,Kathryn Hughes Elementary,Santa Clara Unified,Santa Clara,43,4949 Calle de Escuela,Santa Clara,95054-1430,(408) 423-1500,http://hughes.santaclarausd.org,37.406367,-121.9634,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Louis Barocio,08/18/2025,kathryn-hughes-elementary-santa-clara
43696746048904,063543006042,Laurelwood Elementary,Santa Clara Unified,Santa Clara,43,955 Teal Drive,Santa Clara,95051-4299,(408) 423-1600,http://laurelwood.santaclarausd.org,37.342896,-122.00238,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Paul Fuller,11/05/2025,laurelwood-elementary-santa-clara
43696746101760,063543007867,Marian A. Peterson Middle,Santa Clara Unified,Santa Clara,43,1380 Rosalia Avenue,Sunnyvale,94087-3763,(408) 423-2800,http://peterson.santaclarausd.org,37.350303,-122.00894,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Rick Hayashi,07/22/2024,marian-a-peterson-middle-sunnyvale
43696746048920,063543006044,Millikin Elementary,Santa Clara Unified,Santa Clara,43,615 Hobart Terrace,Santa Clara,95051-5620,(408) 423-1800,http://millikin.santaclarausd.org,37.3326,-121.97617,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Robert Moss,11/05/2025,millikin-elementary-santa-clara
43696746048938,063543006045,Montague Elementary,Santa Clara Unified,Santa Clara,43,750 Laurie Avenue,Santa Clara,95054-2236,(408) 423-1900,http://montague.santaclarausd.org,37.389464,-121.94707,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Leanna Goldenberg,08/18/2025,montague-elementary-santa-clara
43696746048987,063543006048,Pomeroy Elementary,Santa Clara Unified,Santa Clara,43,1250 Pomeroy Avenue,Santa Clara,95051-3618,(408) 423-3800,http://pomeroy.santaclarausd.org,37.348416,-121.98687,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Kevin Keegan,08/18/2025,pomeroy-elementary-santa-clara
43696746048995,063543006049,Ponderosa Elementary,Santa Clara Unified,Santa Clara,43,804 Ponderosa Avenue,Sunnyvale,94086-8612,(408) 423-4000,http://ponderosa.santaclarausd.org,37.362341,-122.00957,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Nathen Ramezane,08/18/2025,ponderosa-elementary-sunnyvale
43696740125443,063543012999,Santa Clara Community Day,Santa Clara Unified,Santa Clara,43,3450 Brookdale Drive,Santa Clara,95051-4624,(408) 423-2000,http://communityday.santaclarausd.org,37.342031,-121.99149,7.0,12.0,7-12,GSserved,middle_high,False,False,False,False,N,False,District Community Day School,False,public,Active,Amleset Yohannes,08/15/2023,santa-clara-community-day-santa-clara
43696746049019,063543006051,Scott Lane Elementary,Santa Clara Unified,Santa Clara,43,1925 Scott Boulevard,Santa Clara,95050-3723,(408) 423-4100,http://scottlane.santaclarausd.org,37.356626,-121.95953,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Claudia Corpus,08/18/2025,scott-lane-elementary-santa-clara
43696746049027,063543006052,Sutter Elementary,Santa Clara Unified,Santa Clara,43,3200 Forbes Avenue,Santa Clara,95051-6119,(408) 423-4200,http://sutter.santaclarausd.org,37.334641,-121.98728,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Michael Fong,08/18/2025,sutter-elementary-santa-clara
43696746049035,063543006650,Washington Open Elementary,Santa Clara Unified,Santa Clara,43,270 Washington Avenue,Santa Clara,95050-5950,(408) 423-3900,http://washingtonopen.santaclarausd.org,37.341942,-121.94032,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Heidi Pilawski,11/07/2025,washington-open-elementary-santa-clara
43696746049043,063543006054,Westwood Elementary,Santa Clara Unified,Santa Clara,43,435 Saratoga Avenue,Santa Clara,95050-6434,(408) 423-4300,http://westwood.santaclarausd.org,37.33413,-121.96064,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Corinne Ghaffari,11/05/2025,westwood-elementary-santa-clara
43696826049068,063591006147,Argonaut Elementary,Saratoga Union Elementary,Santa Clara,43,13200 Shadow Mountain Road,Saratoga,95070-4362,(408) 867-4773,No Data,37.276461,-122.02601,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Joe Bosco,02/09/2023,argonaut-elementary-saratoga
43696826049084,063591006149,Foothill Elementary,Saratoga Union Elementary,Santa Clara,43,13919 Lynde Avenue,Saratoga,95070-5310,(408) 867-4036,No Data,37.265272,-122.03334,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Debbie Stewart,09/30/2024,foothill-elementary-saratoga
43696826049092,063591006150,Redwood Middle,Saratoga Union Elementary,Santa Clara,43,13925 Fruitvale Avenue,Saratoga,95070-5603,(408) 867-3042,No Data,37.267516,-122.01397,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Steve Hamm,02/09/2023,redwood-middle-saratoga
43696826049100,063591006151,Saratoga Elementary,Saratoga Union Elementary,Santa Clara,43,14592 Oak Street,Saratoga,95070-6028,(408) 867-3476,No Data,37.256034,-122.03355,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Kristin Murphy,02/09/2023,saratoga-elementary-saratoga
43696906049142,063846006456,Bishop Elementary,Sunnyvale,Santa Clara,43,450 North Sunnyvale Avenue,Sunnyvale,94085-4320,(408) 522-8229,No Data,37.386797,-122.02541,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Tara Lubrano,02/09/2023,bishop-elementary-sunnyvale
43696906049167,063846006458,Cherry Chase Elementary,Sunnyvale,Santa Clara,43,1138 Heatherstone Way,Sunnyvale,94087-1620,(408) 522-8200,No Data,37.366463,-122.05657,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Gloria Marchant,02/09/2023,cherry-chase-elementary-sunnyvale
43696906049241,063846006464,Columbia Middle,Sunnyvale,Santa Clara,43,739 Morse Avenue,Sunnyvale,94085-3010,(408) 522-8247,No Data,37.392517,-122.01908,6.0,8.0,6-8,GSserved,middle,False,False,True,False,N,False,Intermediate/Middle School (Public),True,public,Active,Daniel Poo,08/14/2020,columbia-middle-sunnyvale
43696906049175,063846006459,Cumberland Elementary,Sunnyvale,Santa Clara,43,824 Cumberland Avenue,Sunnyvale,94087-1221,(408) 522-8255,No Data,37.367392,-122.04312,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Shana Riehl,07/15/2025,cumberland-elementary-sunnyvale
43696906049191,063846006460,Ellis Elementary,Sunnyvale,Santa Clara,43,550 East Olive Avenue,Sunnyvale,94086-6345,(408) 522-8260,No Data,37.369847,-122.02372,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Stephanie Fischer,02/09/2023,ellis-elementary-sunnyvale
43696906049217,063846007433,Fairwood Elementary,Sunnyvale,Santa Clara,43,1110 Fairwood Avenue,Sunnyvale,94089-2311,(408) 523-4870,No Data,37.396122,-121.99124,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Rachelle Romander,02/09/2023,fairwood-elementary-sunnyvale
43696906049233,063846006463,Lakewood Elementary,Sunnyvale,Santa Clara,43,750 Lakechime Drive,Sunnyvale,94089-2539,(408) 522-8272,No Data,37.398337,-122.00335,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Carly Sturm,02/09/2023,lakewood-elementary-sunnyvale
43696906049282,063846004088,San Miguel Elementary,Sunnyvale,Santa Clara,43,777 San Miguel Avenue,Sunnyvale,94085-3411,(408) 522-8278,No Data,37.391949,-122.00801,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Esteban Ybarra,08/23/2022,san-miguel-elementary-sunnyvale
43696906049258,063846006465,Sunnyvale Middle,Sunnyvale,Santa Clara,43,1080 Mango Avenue,Sunnyvale,94087-1728,(408) 522-8288,No Data,37.360221,-122.05401,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Vince Iwasaki,02/09/2023,sunnyvale-middle-sunnyvale
43696906049159,063846002796,Vargas Elementary,Sunnyvale,Santa Clara,43,1054 Carson Drive,Sunnyvale,94086-5806,(408) 522-8267,No Data,37.381565,-122.04785,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Manuel Villalpando,08/21/2024,vargas-elementary-sunnyvale
43697086049290,064032006667,Alta Vista Elementary,Union Elementary,Santa Clara,43,200 Blossom Valley Road,Los Gatos,95032-3809,(408) 356-6146,https://altavista.unionsd.org/,37.240759,-121.94236,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Nicholas Barbara,08/19/2025,alta-vista-elementary-los-gatos
43697086049316,064032006669,Carlton Elementary,Union Elementary,Santa Clara,43,2421 Carlton Avenue,San Jose,95124-4949,(408) 356-1141,https://carlton.unionsd.org/,37.247604,-121.9459,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Alex Chapman,05/23/2025,carlton-elementary-san-jose
43697086049332,064032006671,Dartmouth Middle,Union Elementary,Santa Clara,43,5575 Dartmouth Drive,San Jose,95118-3332,(408) 264-1122,https://dartmouth.unionsd.org/,37.239598,-121.89671,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Germán Cerda,08/18/2026,dartmouth-middle-san-jose
43697086049357,064032006672,Guadalupe Elementary,Union Elementary,Santa Clara,43,6044 Vera Cruz Drive,San Jose,95120-4863,(408) 268-1030,https://guadalupe.unionsd.org/,37.228769,-121.89693,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Daisy Barocio,05/23/2025,guadalupe-elementary-san-jose
43697086049373,064032006674,Lietz Elementary,Union Elementary,Santa Clara,43,5300 Carter Avenue,San Jose,95118-2813,(408) 264-8314,https://lietz.unionsd.org/,37.243765,-121.90302,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Kathryn Armstrong,08/18/2026,lietz-elementary-san-jose
43697086049407,064032006677,Noddin Elementary,Union Elementary,Santa Clara,43,1755 Gilda Way,San Jose,95124-6207,(408) 356-2126,https://noddin.unionsd.org/,37.237773,-121.91388,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Megan Wright,08/20/2024,noddin-elementary-san-jose
43697086049415,064032006678,Oster Elementary,Union Elementary,Santa Clara,43,1855 Lencar Way,San Jose,95124-3603,(408) 266-8121,https://oster.unionsd.org/,37.255483,-121.91957,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Kyle Sanchez,05/23/2025,oster-elementary-san-jose
43697086049449,064032006680,Union Middle,Union Elementary,Santa Clara,43,2130 Los Gatos-Almaden Road,San Jose,95124-5418,(408) 371-0366,https://unionms.unionsd.org/,37.242736,-121.9344,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Todd Feinberg,05/23/2025,union-middle-san-jose
48705246050983,060462000423,Benicia Middle,Benicia Unified,Solano,48,1100 Southampton Road,Benicia,94510-1725,(707) 747-8340,No Data,38.068979,-122.17095,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Mark Nelson,03/21/2025,benicia-middle-benicia
48705246106462,060462009116,Joe Henderson Elementary,Benicia Unified,Solano,48,650 Hastings Drive,Benicia,94510-1312,(707) 747-8370,No Data,38.082555,-122.17121,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Catherine Bellanti,07/26/2024,joe-henderson-elementary-benicia
48705246050991,060462000424,Mary Farmar Elementary,Benicia Unified,Solano,48,901 Military West,Benicia,94510-2558,(707) 747-8350,No Data,38.060517,-122.16931,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Rhonda Flemming,02/09/2023,mary-farmar-elementary-benicia
48705246111165,060462002832,Matthew Turner Elementary,Benicia Unified,Solano,48,540 Rose Drive,Benicia,94510-3761,(707) 747-8390,No Data,38.084477,-122.16086,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Stephen Slater,02/09/2023,matthew-turner-elementary-benicia
48705246051015,060462000427,Robert Semple Elementary,Benicia Unified,Solano,48,2015 East Third Street,Benicia,94510-2206,(707) 747-8360,No Data,38.058757,-122.14677,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Christina Moore,02/09/2023,robert-semple-elementary-benicia
48705326051049,061128001254,Anderson (Linford L.) Elementary,Dixon Unified,Solano,48,415 East C Street,Dixon,95620-2798,(707) 693-6360,www.dixonusd.org/anderson/,38.447479,-121.81808,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Mele Blackstone,07/31/2025,anderson-linford-l-elementary-dixon
48705320122267,061128011473,Dixon Montessori Charter,Dixon Unified,Solano,48,355 North Almond Street,Dixon,95620-2702,(707) 678-8953,www.dixonmontessori.org,38.447984,-121.83186,0.0,8.0,K-8,GSserved,k8,True,False,False,False,N,False,Elementary School (Public),True,public,Active,Benjamin Ernest,02/09/2023,dixon-montessori-charter-dixon
48705326120240,061128010679,Gretchen Higgins Elementary,Dixon Unified,Solano,48,1525 Pembroke Way,Dixon,95620-4115,(707) 693-6380,https://www.dixonusd.org/higgins/,38.460755,-121.82889,0.0,5.0,K-5,GSserved,elementary,False,False,True,False,N,False,Elementary School (Public),True,public,Active,Gina Llamas-Cruz,08/08/2024,gretchen-higgins-elementary-dixon
48705326051023,061128001250,John Knight Middle,Dixon Unified,Solano,48,455 East A Street,Dixon,95620-3209,(707) 693-6350,www.dixonusd.org/jkms/,38.445861,-121.81796,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Bob Bugalski,08/14/2023,john-knight-middle-dixon
48705326110282,061128010328,Tremont Elementary,Dixon Unified,Solano,48,355 Pheasant Run Drive,Dixon,95620-4219,(707) 693-6320,https://www.dixonusd.org/tremont/,38.448354,-121.84422,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Treva Foster,02/09/2023,tremont-elementary-dixon
48705406051064,061336001524,Anna Kyle Elementary,Fairfield-Suisun Unified,Solano,48,1600 Kidder Avenue,Fairfield,94533-3914,(707) 421-4105,www.fsusd.org,38.258479,-122.03011,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Veronica Carrasco,08/14/2023,anna-kyle-elementary-fairfield
48705406109136,061336009815,B. Gale Wilson Middle,Fairfield-Suisun Unified,Solano,48,3301 Cherry Hills Court,Fairfield,94534-7146,(707) 421-4225,www.fsusd.org,38.271771,-122.08003,6.0,8.0,6-8,GSserved,middle,False,True,False,False,N,False,Elementary School (Public),True,public,Active,Mirel Rivera,02/09/2023,b-gale-wilson-middle-fairfield
48705406051098,061336001520,Cleo Gordon Elementary,Fairfield-Suisun Unified,Solano,48,1950 Dover Avenue,Fairfield,94533-2345,(707) 421-4125,www.fsusd.org,38.265957,-122.02488,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Dalal Mansour,08/14/2023,cleo-gordon-elementary-fairfield
48705400113092,061336011938,Cordelia Hills Elementary,Fairfield-Suisun Unified,Solano,48,4770 Canyon Hills Drive,Fairfield,94534-6449,(707) 864-1905,www.fsusd.org,38.171141,-122.13268,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Megan Thole,02/09/2023,cordelia-hills-elementary-fairfield
48705406051106,061336001514,Crescent Elementary,Fairfield-Suisun Unified,Solano,48,1001 Anderson Drive,Suisun,94585,(707) 435-2771,www.fsusd.org,38.241883,-122.01282,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Jodie Phan,02/09/2023,crescent-elementary-suisun
48705406051114,061336007282,Crystal Middle,Fairfield-Suisun Unified,Solano,48,400 Whispering Bay Lane,Suisun City,94585-2862,(707) 435-5800,www.fsusd.org,38.24113,-122.03418,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Karina Colantoni,07/29/2025,crystal-middle-suisun-city
48705406109128,061336009814,Dan O. Root Elementary,Fairfield-Suisun Unified,Solano,48,820 Harrier Drive,Suisun City,94585-3064,(707) 421-4240,www.fsusd.org,38.249588,-121.9951,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Vanessa Fortney,08/20/2026,dan-o-root-elementary-suisun-city
48705400133595,061336013984,Dover Elementary,Fairfield-Suisun Unified,Solano,48,301 East Alaska Avenue,Fairfield,94533-2222,(707) 435-3794,www.fsusd.org,38.272629,-122.02981,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Vickie Johnson,02/09/2023,dover-elementary-fairfield
48705406051148,061336001527,E. Ruth Sheldon Academy of Innovative Learning,Fairfield-Suisun Unified,Solano,48,1901 Woolner Avenue,Fairfield,94533-5809,(707) 421-4150,www.fsusd.org,38.24515,-122.0627,0.0,8.0,K-8,GSserved,k8,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Lisa Lewis,02/09/2023,e-ruth-sheldon-academy-of-innovative-learning-fairfield
48705406051163,061336001518,Fairview Elementary,Fairfield-Suisun Unified,Solano,48,830 First Street,Fairfield,94533-4724,(707) 421-4165,www.fsusd.org,38.250781,-122.05237,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Candace Wills,08/14/2023,fairview-elementary-fairfield
48705406093397,061336001521,Grange Middle,Fairfield-Suisun Unified,Solano,48,1975 Blossom Avenue,Fairfield,94533-8010,(707) 438-1900,www.fsusd.org,38.263698,-122.0149,6.0,8.0,6-8,GSserved,middle,False,True,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Heather Oja,02/09/2023,grange-middle-fairfield
48705406051189,061336001522,Green Valley Middle,Fairfield-Suisun Unified,Solano,48,1350 Gold Hill Road,Fairfield,94534-6422,(707) 646-7000,www.fsusd.org,38.17477,-122.13766,6.0,8.0,6-8,GSserved,middle,False,True,False,False,N,False,Intermediate/Middle School (Public),True,public,Active,Steve Trotter,02/09/2023,green-valley-middle-fairfield
48705400122093,061336012633,H. Glenn Richardson,Fairfield-Suisun Unified,Solano,48,1069 Meadowlark Drive,Fairfield,94533-2460,(707) 420-2300,www.fsusd.org,38.26813,-122.01243,1.0,6.0,1-6,GSserved,elementary,False,False,False,False,N,False,Special Education School (Public),False,public,Active,Gary Hiner,02/06/2026,h-glenn-richardson-fairfield
48705406051197,061336001523,K. I. Jones Elementary,Fairfield-Suisun Unified,Solano,48,2001 Winston Drive,Fairfield,94534-3018,(707) 421-4195,www.fsusd.org,38.267852,-122.05956,0.0,5.0,K-5,GSserved,elementary,False,True,False,False,N,False,Elementary School (Public),True,public,Active,Krista Nichols,08/14/2023,k-i-jones-elementary-fairfield
48705406111405,061336002835,Laurel Creek Elementary,Fairfield-Suisun Unified,Solano,48,2900 Gulf Drive,Fairfield,94533-8116,(707) 421-4291,www.fsusd.org,38.282091,-122.01899,0.0,5.0,K-5,GSserved,elementary,False,False,False,False,N,False,Elementary School (Public),True,public,Active,Lucius McKelvy,02/09/2023,laurel-creek-elementary-fairfield
48705400155861,061336014770,Matt Garcia Career and College Academy,Fairfield-Suisun Unified,Solano,48,1100 Harry Price Drive,Fairfield,94533-4806,(707) 424-9400,www.fsusd.org,38.249196,-122.04051,6.0,8.0,6-8,GSserved,middle,False,False,False,False,N,False,Alternative School of Choice,True,public,Active,Shabana Johnson,06/03/2025,matt-garcia-career-and-college-academy-fairfield
